error,feasible,fit_seconds,fpr_gap,meta_best_iteration,model,objective,params_json,protocol_hint,stage,status,threshold,trial,val_f1,val_fpr,val_pr_auc,val_precision,val_recall
,1,128.55409358721226,0.0,1979,lightgbm,1.0495232339652545,"{""colsample_bytree"": 0.9544878268609909, ""learning_rate"": 0.012903737208936417, ""max_depth"": 8, ""min_child_samples"": 46, ""min_split_gain"": 0.6555839534649226, ""n_estimators"": 3128, ""num_leaves"": 310, ""reg_alpha"": 0.002064804146137731, ""reg_lambda"": 0.0026792524936917798, ""subsample"": 0.7331017976142182, ""subsample_freq"": 1}",wifi,coarse,ok,0.46662681558081426,11,0.9995233057959749,0.0034333070244672455,0.9999985633855917,0.9998052389963764,0.9992415315543756
,1,25.066536475904286,0.0,689,lightgbm,1.0495008193557196,"{""colsample_bytree"": 0.6932380085121781, ""learning_rate"": 0.06961309373310594, ""max_depth"": 12, ""min_child_samples"": 242, ""min_split_gain"": 0.846439173384618, ""n_estimators"": 4911, ""num_leaves"": 42, ""reg_alpha"": 0.061628711140418437, ""reg_lambda"": 0.31823955719689123, ""subsample"": 0.9348634964367113, ""subsample_freq"": 1}",wifi,coarse,ok,0.4839429305105755,12,0.9995009027021381,0.0030123651670612996,0.9999983330716308,0.9998291019268944,0.9991729188729621
,1,33.23280688910745,0.0,761,lightgbm,1.049537826866884,"{""colsample_bytree"": 0.9091718408315721, ""learning_rate"": 0.03182750969983937, ""max_depth"": -1, ""min_child_samples"": 10, ""min_split_gain"": 0.20463103562493487, ""n_estimators"": 4520, ""num_leaves"": 48, ""reg_alpha"": 0.02289606370090824, ""reg_lambda"": 0.006107164562841926, ""subsample"": 0.8708594654131597, ""subsample_freq"": 1}",wifi,refine,ok,0.4033967456024499,13,0.9995378946869824,0.004775059194948698,0.999998643598032,0.9997291746092616,0.9993466879465418
,1,26.904777531977743,0.0,490,lightgbm,1.0495396552401435,"{""colsample_bytree"": 0.992186769277071, ""learning_rate"": 0.041710783744278696, ""max_depth"": -1, ""min_child_samples"": 10, ""min_split_gain"": 0.017925113843635425, ""n_estimators"": 3343, ""num_leaves"": 51, ""reg_alpha"": 0.04166632181988684, ""reg_lambda"": 0.024449699411055896, ""subsample"": 0.6827078261249873, ""subsample_freq"": 1}",wifi,refine,ok,0.4929317206883384,14,0.9995397239835883,0.0033806892922915023,0.9999986251311039,0.999808228991001,0.9992713631549901
,1,16.068590237991884,0.0,300,lightgbm,1.049523602830721,"{""colsample_bytree"": 0.8685224540295424, ""learning_rate"": 0.06913934638449584, ""max_depth"": -1, ""min_child_samples"": 10, ""min_split_gain"": 0.4987129170059635, ""n_estimators"": 2726, ""num_leaves"": 87, ""reg_alpha"": 0.06943930877508575, ""reg_lambda"": 0.003083660748843507, ""subsample"": 0.8207757284075791, ""subsample_freq"": 1}",wifi,refine,ok,0.5009438672831845,15,0.9995236725776774,0.003196527229676401,0.9999986050608765,0.9998186660537629,0.9992288531241144
,1,17.97361909900792,0.0,348,lightgbm,1.0495362929934084,"{""colsample_bytree"": 0.796182399023777, ""learning_rate"": 0.06731209951455307, ""max_depth"": 10, ""min_child_samples"": 19, ""min_split_gain"": 0.30741300159168417, ""n_estimators"": 3695, ""num_leaves"": 61, ""reg_alpha"": 0.007204898175003915, ""reg_lambda"": 0.01640508686311369, ""subsample"": 0.9336737847015443, ""subsample_freq"": 1}",wifi,refine,ok,0.47033900863830547,16,0.9995363616662483,0.0032359905288082084,0.9999986265432059,0.9998164328424031,0.9992564473546828
,1,25.323598376009613,0.0,467,lightgbm,1.0495351742754426,"{""colsample_bytree"": 0.8726341966698272, ""learning_rate"": 0.02643777950601498, ""max_depth"": -1, ""min_child_samples"": 57, ""min_split_gain"": 0.1253496997640643, ""n_estimators"": 2965, ""num_leaves"": 96, ""reg_alpha"": 0.011813004166132205, ""reg_lambda"": 0.013308433982087793, ""subsample"": 0.8779303712899598, ""subsample_freq"": 1}",wifi,refine,ok,0.4967564165848999,17,0.9995352414543734,0.0032096816627203368,0.9999986564213843,0.9998179243072542,0.9992527184046059
"Check failed: (best_split_info.left_count) > (0) at /__w/1/s/lightgbm-python/src/treelearner/serial_tree_learner.cpp, line 852 .
",,5.939943025819957,,,lightgbm,,"{""colsample_bytree"": 0.8738049385370427, ""learning_rate"": 0.040359780624019584, ""max_depth"": 10, ""min_child_samples"": 71, ""min_split_gain"": 0.0, ""n_estimators"": 2718, ""num_leaves"": 80, ""reg_alpha"": 0.05711179590902381, ""reg_lambda"": 0.007607902427225091, ""subsample"": 0.9061934502503404, ""subsample_freq"": 1}",wifi,refine,failed,,18,,,,,
,1,43.930603086948395,0.0,,complex_mlp,1.048009518763517,"{""batch_size"": 32768, ""depth"": 3, ""dropout"": 0.08903451665547672, ""lr"": 0.00023477338947316975, ""weight_decay"": 0.0002150569547040775, ""width"": 384}",wifi,coarse,ok,0.03825848177075386,1,0.9980118601024927,0.003130755064456722,0.999953173220485,0.999821858154181,0.9962084035618931
,1,43.80484272981994,0.0,,complex_mlp,1.0481871299255687,"{""batch_size"": 32768, ""depth"": 4, ""dropout"": 0.10945371600159572, ""lr"": 0.0020004524735246706, ""weight_decay"": 0.00043831852256791986, ""width"": 384}",wifi,coarse,ok,0.04197116568684578,2,0.9981884457118146,0.006195737963693765,0.9999736842750819,0.9996477058620697,0.9967334397327089
,1,44.60440306318924,0.0,,complex_mlp,1.0480720077916474,"{""batch_size"": 65536, ""depth"": 2, ""dropout"": 0.1438699101445338, ""lr"": 0.000927135672860367, ""weight_decay"": 5.905314952285977e-06, ""width"": 640}",wifi,coarse,ok,0.029213478788733482,3,0.9980765373039321,0.00244672454617206,0.9999094097543074,0.9998607870918199,0.996298644153752
,1,43.196914304979146,0.0,,complex_mlp,1.0480809294912599,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.3142464717899108, ""lr"": 0.00045540314047391224, ""weight_decay"": 6.701492925320402e-06, ""width"": 256}",wifi,coarse,ok,0.02713896706700325,4,0.9980825543827249,0.002709813207050776,0.9999675021706995,0.9998458244239559,0.9963254925943051
,1,43.495580478105694,0.0,,complex_mlp,1.0481159647449272,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.31551272121797924, ""lr"": 0.000679834384478219, ""weight_decay"": 1.9465249813546237e-05, ""width"": 512}",wifi,coarse,ok,0.04235364496707916,5,0.9981173686192244,0.002788739805314391,0.9999719225140573,0.9998413463409377,0.9963993258058261
,1,44.00200312491506,0.0,,complex_mlp,1.0480318340818129,"{""batch_size"": 32768, ""depth"": 4, ""dropout"": 0.2620168732591225, ""lr"": 0.0002624360744866446, ""weight_decay"": 0.0002869777082567287, ""width"": 512}",wifi,coarse,ok,0.04759610444307327,6,0.9980339631649195,0.0033017626940278874,0.9999574183378689,0.999812139669291,0.9962621004429992
,1,44.91326722013764,0.0,,complex_mlp,1.0480168012610167,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.2976491653236343, ""lr"": 9.252368372994574e-05, ""weight_decay"": 2.7987915722592418e-05, ""width"": 640}",wifi,coarse,ok,0.03688337653875351,7,0.9980195119727805,0.0012759800052617731,0.9999457857647223,0.9999273817839076,0.9961189087600495
,1,43.73276100610383,0.0,,complex_mlp,1.0481612947290544,"{""batch_size"": 32768, ""depth"": 2, ""dropout"": 0.22421555802931586, ""lr"": 0.002000395440331353, ""weight_decay"": 1.3445798248641452e-06, ""width"": 640}",wifi,coarse,ok,0.02655225619673729,8,0.9981627545537174,0.007379636937647987,0.9999708035067378,0.9995804233461126,0.9967491013230315
,1,44.084253191016614,0.0,,complex_mlp,1.0481943513604728,"{""batch_size"": 32768, ""depth"": 4, ""dropout"": 0.13813073128604952, ""lr"": 0.0017401061810544526, ""weight_decay"": 0.00032829628640433336, ""width"": 640}",wifi,refine,ok,0.03749719262123108,9,0.9981956544067527,0.003525388055774796,0.9999739390743997,0.9997994859958176,0.9965969601598974
,1,43.90639086184092,0.0,,complex_mlp,1.0481913196026735,"{""batch_size"": 32768, ""depth"": 4, ""dropout"": 0.18898910454461074, ""lr"": 0.001773994762505391, ""weight_decay"": 0.00011744770037585586, ""width"": 640}",wifi,refine,ok,0.04071700572967529,10,0.9981926487106565,0.007050776111549592,0.9999734178403387,0.9995991300523823,0.9967901197738764
,1,43.45317123201676,0.0,,complex_mlp,1.048243611345687,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.16221453560335494, ""lr"": 0.0021728149591170223, ""weight_decay"": 0.0007709333914111945, ""width"": 640}",wifi,refine,ok,0.04599763825535774,11,0.9982448422636008,0.0052749276506182585,0.9999753816417238,0.9997000662696471,0.9967938487239533
,1,44.556749345967546,0.0,,complex_mlp,1.0481467283724808,"{""batch_size"": 65536, ""depth"": 4, ""dropout"": 0.1995641881821908, ""lr"": 0.0053451632920313375, ""weight_decay"": 0.0006806901184076246, ""width"": 640}",wifi,refine,ok,0.04221423342823982,12,0.9981481087294323,0.006853459615890555,0.9999723928609718,0.9996103050017839,0.9966901839118177
